file,has_hidden_void,void_num,center_mass,bounds
5831735_1_2_void.stl,YES,1,"[-38.58, 87.446, 6.571]","[[-38.581, 87.445, 6.571], [-38.579, 87.447, 6.571]]"
5831735_1_2_void.stl,YES,2,"[5.353, 85.883, 3.45]","[[3.434, 83.654, 3.27], [7.272, 88.112, 3.629]]"
5831735_1_2_void.stl,YES,3,"[94.647, 12.266, 9.426]","[[92.82, 9.876, 9.078], [96.474, 14.656, 9.775]]"
5785050_5_0_void.stl,YES,1,"[23.504, 0.368, 3.707]","[[21.704, -0.57, 3.424], [25.304, 1.305, 3.989]]"
5785050_5_0_void.stl,YES,2,"[-19.342, 5.779, 5.634]","[[-19.346, 5.778, 5.633], [-19.339, 5.781, 5.635]]"
5785050_5_0_void.stl,YES,3,"[53.691, -0.49, 4.366]","[[53.656, -0.507, 4.354], [53.726, -0.473, 4.378]]"
5785050_5_0_void.stl,YES,4,"[42.384, 16.312, 26.02]","[[42.318, 16.301, 26.011], [42.45, 16.323, 26.03]]"
5785050_5_1_void.stl,YES,1,"[20.447, 6.964, 0.775]","[[20.435, 6.962, 0.772], [20.46, 6.967, 0.779]]"
5785050_5_1_void.stl,YES,2,"[13.642, -15.749, 4.28]","[[13.64, -15.75, 4.279], [13.644, -15.749, 4.28]]"
5805228_1_1_void.stl,YES,1,"[-53.376, -38.196, 17.657]","[[-53.459, -38.253, 17.638], [-53.293, -38.139, 17.676]]"
5805228_1_1_void.stl,YES,2,"[26.391, 23.247, 6.899]","[[26.389, 23.246, 6.899], [26.392, 23.248, 6.899]]"
5805228_1_1_void.stl,YES,3,"[39.961, -16.214, 6.861]","[[39.961, -16.215, 6.861], [39.962, -16.213, 6.861]]"
5805228_1_0_void.stl,YES,1,"[-14.517, 69.441, 5.077]","[[-14.552, 69.399, 5.068], [-14.481, 69.482, 5.086]]"
5805228_1_0_void.stl,YES,2,"[-53.297, 72.886, 0.909]","[[-53.963, 72.535, 0.759], [-52.631, 73.238, 1.058]]"
5903116_1_2_void.stl,YES,1,"[7.449, -1.451, 10.115]","[[7.447, -1.452, 10.113], [7.451, -1.451, 10.116]]"
5903116_1_2_void.stl,YES,2,"[-1.459, 4.065, 14.751]","[[-1.459, 4.065, 14.751], [-1.459, 4.065, 14.751]]"
5765487_2_0_void.stl,YES,1,"[24.68, -9.498, 35.853]","[[24.487, -9.912, 35.702], [24.872, -9.083, 36.004]]"
5765487_2_0_void.stl,YES,2,"[29.833, 12.812, 33.277]","[[29.833, 12.811, 33.277], [29.833, 12.812, 33.277]]"
5765487_2_1_void.stl,NO,,,
5838704_2_1_void.stl,NO,,,
5838704_2_0_void.stl,NO,,,
5840852_9_4_void.stl,YES,1,"[-9.624, 11.72, 4.604]","[[-14.145, 9.17, 2.766], [-5.103, 14.271, 6.442]]"
5840852_9_4_void.stl,YES,2,"[6.489, -20.704, 20.103]","[[4.567, -22.038, 18.813], [8.411, -19.37, 21.392]]"
5840852_9_4_void.stl,YES,3,"[11.742, 20.159, 5.79]","[[9.67, 19.133, 4.433], [13.813, 21.185, 7.147]]"
5840852_9_4_void.stl,YES,4,"[-6.045, -19.678, 26.476]","[[-9.495, -24.471, 23.617], [-2.594, -14.885, 29.335]]"
5826410_1_2_void.stl,NO,,,
5840784_4_2_void.stl,YES,1,"[86.951, 10.314, 64.109]","[[58.983, 8.547, 53.715], [114.918, 12.08, 74.504]]"
5840784_4_2_void.stl,YES,2,"[21.827, 10.835, 75.745]","[[21.823, 10.835, 75.742], [21.831, 10.836, 75.748]]"
5840784_4_2_void.stl,YES,3,"[48.351, 5.535, 76.544]","[[47.158, 5.263, 74.9], [49.545, 5.806, 78.189]]"
5822526_1_0_void.stl,NO,,,
5826522_2_2_void.stl,YES,1,"[2.903, -2.06, 0.128]","[[2.885, -2.063, 0.125], [2.922, -2.057, 0.132]]"
5826522_2_2_void.stl,YES,2,"[32.862, 2.359, 1.796]","[[32.652, 2.329, 1.765], [33.072, 2.39, 1.828]]"
5826522_2_3_void.stl,YES,1,"[19.753, 4.098, 0.591]","[[17.889, 3.689, 0.186], [21.617, 4.507, 0.995]]"
5826522_2_3_void.stl,YES,2,"[18.123, 0.482, 1.713]","[[15.77, 0.079, 1.459], [20.475, 0.885, 1.966]]"
5819966_1_0_void.stl,YES,1,"[-1.434, 1.028, 2.547]","[[-1.434, 1.028, 2.546], [-1.434, 1.028, 2.547]]"
5819966_1_1_void.stl,YES,1,"[1.974, -0.58, 0.916]","[[1.962, -0.605, 0.879], [1.986, -0.556, 0.954]]"
5819966_1_1_void.stl,YES,2,"[2.171, 0.277, 8.322]","[[2.165, 0.273, 8.299], [2.177, 0.282, 8.346]]"
5819966_1_1_void.stl,YES,3,"[0.477, -1.564, 4.434]","[[0.379, -1.65, 4.322], [0.576, -1.478, 4.546]]"
5834358_1_2_void.stl,NO,,,
5856715_6_3_void.stl,NO,,,
5856715_6_2_void.stl,NO,,,
5827975_1_2_void.stl,YES,1,"[9.863, -1.811, 15.86]","[[9.826, -1.891, 15.703], [9.901, -1.73, 16.017]]"
5827975_1_2_void.stl,YES,2,"[6.207, -1.89, 9.192]","[[6.207, -1.89, 9.192], [6.207, -1.89, 9.193]]"
5827975_1_3_void.stl,YES,1,"[5.865, -6.769, 50.946]","[[5.852, -6.795, 50.894], [5.877, -6.742, 50.997]]"
5827975_1_3_void.stl,YES,2,"[10.791, -1.506, 1.51]","[[10.668, -1.75, 1.083], [10.914, -1.263, 1.938]]"
5827975_1_3_void.stl,YES,3,"[7.343, -1.387, 33.513]","[[7.259, -1.503, 33.349], [7.427, -1.272, 33.676]]"
5799425_1_4_void.stl,NO,,,
5731853_2_0_void.stl,NO,,,
5731853_2_1_void.stl,NO,,,
5841108_1_0_void.stl,NO,,,
5856723_1_4_void.stl,NO,,,
5823799_5_2_void.stl,NO,,,
5838731_1_1_void.stl,YES,1,"[-5.854, 21.469, 1.59]","[[-7.476, 14.526, 0.49], [-4.233, 28.413, 2.69]]"
5838731_1_1_void.stl,YES,2,"[12.524, -2.545, 8.227]","[[10.269, -14.092, 6.7], [14.778, 9.002, 9.753]]"
5838731_1_0_void.stl,YES,1,"[11.064, -11.447, 3.5]","[[7.845, -20.553, 1.309], [14.284, -2.341, 5.691]]"
5838731_1_0_void.stl,YES,2,"[12.072, -24.449, 7.01]","[[11.902, -24.961, 6.926], [12.241, -23.937, 7.094]]"
5823799_5_3_void.stl,NO,,,
5882085_1_2_void.stl,YES,1,"[31.311, 15.906, 12.022]","[[31.31, 15.906, 12.022], [31.312, 15.907, 12.023]]"
5882085_1_2_void.stl,YES,2,"[22.066, 14.639, 34.796]","[[18.809, 13.457, 32.231], [25.323, 15.821, 37.361]]"
5821942_1_4_void.stl,NO,,,
5761618_2_0_void.stl,NO,,,
5864454_1_3_void.stl,YES,1,"[16.186, 3.589, 6.453]","[[13.466, 1.519, 5.836], [18.907, 5.659, 7.07]]"
5864454_1_3_void.stl,YES,2,"[-7.108, 9.378, 1.842]","[[-7.965, 8.497, 1.602], [-6.251, 10.258, 2.083]]"
5864454_1_3_void.stl,YES,3,"[19.435, -2.862, 8.328]","[[19.307, -2.973, 8.303], [19.563, -2.75, 8.353]]"
5817303_1_0_void.stl,NO,,,
5864454_1_2_void.stl,YES,1,"[-16.381, 8.571, 5.947]","[[-16.965, 8.123, 5.825], [-15.798, 9.018, 6.069]]"
5864454_1_2_void.stl,YES,2,"[-14.613, 8.28, 4.924]","[[-15.332, 7.409, 4.676], [-13.893, 9.152, 5.173]]"
5864454_1_2_void.stl,YES,3,"[0.593, 0.511, 2.768]","[[-3.295, -0.821, 2.011], [4.481, 1.843, 3.525]]"
5817303_1_1_void.stl,NO,,,
5814566_1_2_void.stl,NO,,,
5831438_1_3_void.stl,NO,,,
5814566_1_3_void.stl,YES,1,"[34.847, -27.17, 0.696]","[[34.846, -27.174, 0.696], [34.849, -27.165, 0.697]]"
5814566_1_3_void.stl,YES,2,"[36.69, -53.255, 9.745]","[[36.69, -53.255, 9.745], [36.691, -53.254, 9.746]]"
5814566_1_3_void.stl,YES,3,"[-36.662, 20.482, 9.318]","[[-36.662, 20.48, 9.318], [-36.661, 20.483, 9.318]]"
5814566_1_3_void.stl,YES,4,"[37.188, 37.982, 0.81]","[[36.538, 37.435, 0.688], [37.837, 38.529, 0.932]]"
5831438_1_2_void.stl,NO,,,
5830976_1_0_void.stl,NO,,,
5835992_3_0_void.stl,YES,1,"[158.396, 104.403, 26.896]","[[158.395, 104.403, 26.896], [158.397, 104.404, 26.896]]"
5830976_1_1_void.stl,NO,,,
5835992_3_1_void.stl,NO,,,
5885189_2_0_void.stl,NO,,,
5864856_1_0_void.stl,YES,1,"[-14.101, -0.336, 37.601]","[[-14.103, -0.338, 37.6], [-14.1, -0.335, 37.603]]"
5911816_4_0_void.stl,NO,,,
5864856_1_1_void.stl,YES,1,"[12.759, -5.065, 38.56]","[[12.727, -5.087, 38.533], [12.791, -5.043, 38.586]]"
5864856_1_1_void.stl,YES,2,"[12.071, -1.251, 5.584]","[[12.071, -1.251, 5.583], [12.072, -1.251, 5.584]]"
5864856_1_1_void.stl,YES,3,"[-10.973, -5.843, 12.654]","[[-10.979, -5.85, 12.65], [-10.967, -5.836, 12.658]]"
5864856_1_1_void.stl,YES,4,"[-13.15, -4.365, 11.296]","[[-13.151, -4.366, 11.295], [-13.148, -4.364, 11.297]]"
5885189_2_1_void.stl,NO,,,
5903116_4_3_void.stl,NO,,,
5868524_1_1_void.stl,YES,1,"[1.785, 27.223, 8.359]","[[1.461, 17.82, 8.019], [2.109, 36.626, 8.699]]"
5903116_4_2_void.stl,NO,,,
5868524_1_0_void.stl,YES,1,"[-5.029, -3.692, 6.725]","[[-5.115, -4.191, 6.686], [-4.944, -3.194, 6.765]]"
5903116_3_4_void.stl,NO,,,
5842715_1_1_void.stl,YES,1,"[-81.547, -52.019, 1.304]","[[-82.126, -52.429, 1.285], [-80.969, -51.609, 1.324]]"
5842715_1_1_void.stl,YES,2,"[23.486, 64.017, 2.937]","[[23.361, 63.86, 2.932], [23.611, 64.174, 2.942]]"
5842715_1_1_void.stl,YES,3,"[-16.435, -28.601, 1.239]","[[-20.347, -34.167, 1.078], [-12.523, -23.034, 1.401]]"
5842715_1_0_void.stl,YES,1,"[50.15, 14.114, 0.948]","[[42.783, 11.005, 0.737], [57.518, 17.222, 1.159]]"
5903545_2_1_void.stl,YES,1,"[-41.239, -28.969, 2.398]","[[-41.26, -28.987, 2.394], [-41.218, -28.951, 2.403]]"
5903545_2_1_void.stl,YES,2,"[39.547, -51.824, 2.821]","[[39.544, -51.827, 2.82], [39.549, -51.822, 2.821]]"
5903545_2_1_void.stl,YES,3,"[61.471, 46.493, 15.113]","[[61.47, 46.492, 15.113], [61.472, 46.494, 15.113]]"
5820406_1_1_void.stl,YES,1,"[-20.875, 4.732, 6.095]","[[-20.876, 4.732, 6.094], [-20.874, 4.732, 6.095]]"
5820406_1_1_void.stl,YES,2,"[-12.58, 5.597, 24.312]","[[-14.265, 5.366, 23.773], [-10.896, 5.828, 24.851]]"
5903545_2_0_void.stl,NO,,,
5820406_1_0_void.stl,NO,,,
5885189_9_4_void.stl,YES,1,"[3.779, -4.63, 3.589]","[[3.778, -4.631, 3.589], [3.779, -4.628, 3.59]]"
5885189_9_4_void.stl,YES,2,"[1.761, -3.346, 7.003]","[[1.607, -4.266, 6.86], [1.914, -2.425, 7.145]]"
5885189_9_4_void.stl,YES,3,"[1.245, 6.723, 7.67]","[[0.366, 4.321, 7.348], [2.123, 9.124, 7.992]]"
5816424_1_2_void.stl,NO,,,
5803369_7_2_void.stl,YES,1,"[-3.795, -14.35, 5.098]","[[-5.256, -18.696, 0.753], [-2.339, -10.002, 9.446]]"
5805749_1_3_void.stl,YES,1,"[31.115, 8.04, 1.407]","[[29.619, 6.342, 1.164], [32.611, 9.738, 1.651]]"
5821076_1_1_void.stl,YES,1,"[111.037, 1.208, 97.434]","[[110.936, 1.192, 97.341], [111.139, 1.224, 97.527]]"
5805749_1_2_void.stl,YES,1,"[28.107, 16.208, 4.105]","[[27.732, 16.019, 4.072], [28.482, 16.396, 4.138]]"
5805749_1_2_void.stl,YES,2,"[28.158, 7.979, 4.385]","[[27.944, 7.655, 4.362], [28.371, 8.304, 4.407]]"
5805749_1_2_void.stl,YES,3,"[8.968, 10.336, 1.184]","[[8.928, 10.316, 1.177], [9.008, 10.356, 1.191]]"
5805749_1_2_void.stl,YES,4,"[24.252, 19.944, 1.537]","[[23.585, 19.662, 1.431], [24.919, 20.226, 1.643]]"
5821076_1_0_void.stl,YES,1,"[131.834, 1.125, 96.301]","[[131.822, 1.122, 96.284], [131.845, 1.128, 96.318]]"
5821076_1_0_void.stl,YES,2,"[118.809, 2.58, 64.592]","[[116.443, 2.337, 63.047], [121.175, 2.823, 66.137]]"
5803369_7_3_void.stl,YES,1,"[-3.795, -14.35, 5.098]","[[-5.256, -18.696, 0.753], [-2.339, -10.002, 9.446]]"
5823799_4_0_void.stl,NO,,,
5823799_4_1_void.stl,NO,,,
5771614_2_1_void.stl,NO,,,
5884572_1_1_void.stl,NO,,,
5771614_2_0_void.stl,YES,1,"[22.007, 2.477, 1.897]","[[21.165, 2.32, 1.768], [22.85, 2.633, 2.026]]"
5884572_1_0_void.stl,YES,1,"[-11.295, 66.891, 7.387]","[[-11.699, 66.283, 5.995], [-10.89, 67.499, 8.78]]"
5884572_1_0_void.stl,YES,2,"[34.889, -10.253, 6.594]","[[34.888, -10.254, 6.59], [34.891, -10.251, 6.597]]"
5819785_1_2_void.stl,NO,,,
5840852_7_0_void.stl,YES,1,"[19.974, -16.788, 10.618]","[[19.807, -17.093, 10.396], [20.141, -16.483, 10.84]]"
5840852_7_0_void.stl,YES,2,"[-12.527, 20.158, 2.686]","[[-13.172, 19.856, 2.224], [-11.881, 20.46, 3.147]]"
5892823_1_2_void.stl,YES,1,"[-0.517, 89.482, 8.152]","[[-0.518, 89.471, 8.152], [-0.516, 89.492, 8.152]]"
5840852_7_1_void.stl,YES,1,"[-5.096, 9.021, 30.484]","[[-5.157, 8.856, 30.431], [-5.035, 9.186, 30.536]]"
5840852_7_1_void.stl,YES,2,"[-5.332, 1.187, 8.443]","[[-10.207, -2.321, 6.348], [-0.457, 4.696, 10.537]]"
5840852_7_1_void.stl,YES,3,"[-8.528, 14.334, 11.986]","[[-9.221, 14.064, 11.821], [-7.835, 14.604, 12.151]]"
5819785_1_3_void.stl,NO,,,
5864029_1_2_void.stl,NO,,,
5826735_2_0_void.stl,YES,1,"[-1.123, -4.396, 21.967]","[[-1.187, -4.628, 21.898], [-1.06, -4.165, 22.035]]"
5826735_2_0_void.stl,YES,2,"[0.785, -17.545, 22.591]","[[0.784, -17.546, 22.591], [0.785, -17.545, 22.591]]"
5826735_2_0_void.stl,YES,3,"[18.12, 21.152, 23.804]","[[17.495, 20.196, 23.499], [18.745, 22.108, 24.108]]"
5826735_2_0_void.stl,YES,4,"[-20.373, 18.679, 3.206]","[[-20.375, 18.67, 3.204], [-20.371, 18.687, 3.208]]"
5864029_1_3_void.stl,NO,,,
5826735_2_1_void.stl,YES,1,"[34.086, -12.193, 5.758]","[[34.023, -12.315, 5.714], [34.149, -12.071, 5.802]]"
5835595_1_1_void.stl,NO,,,
5835595_1_0_void.stl,YES,1,"[30.159, -8.544, 17.729]","[[30.158, -8.545, 17.729], [30.16, -8.544, 17.729]]"
5835595_1_0_void.stl,YES,2,"[12.993, 15.1, 11.375]","[[12.87, 15.02, 11.324], [13.116, 15.18, 11.425]]"
5835595_1_0_void.stl,YES,3,"[39.54, -0.669, 6.838]","[[36.602, -1.667, 5.818], [42.477, 0.33, 7.859]]"
5835595_1_0_void.stl,YES,4,"[44.555, 5.7, 4.925]","[[44.447, 5.659, 4.848], [44.664, 5.74, 5.003]]"
5835595_1_0_void.stl,YES,5,"[57.816, -11.385, 1.159]","[[56.796, -11.589, 1.01], [58.836, -11.18, 1.308]]"
5782067_1_3_void.stl,YES,1,"[6.193, 1.26, 4.876]","[[6.192, 1.258, 4.873], [6.195, 1.262, 4.878]]"
5876560_2_0_void.stl,NO,,,
5782067_1_2_void.stl,YES,1,"[0.638, -1.721, 0.229]","[[0.541, -1.775, 0.139], [0.735, -1.667, 0.32]]"
5782067_1_2_void.stl,YES,2,"[7.43, -1.09, 2.518]","[[7.43, -1.09, 2.518], [7.43, -1.09, 2.518]]"
5876560_2_1_void.stl,NO,,,
5815969_1_0_void.stl,NO,,,
5852998_1_2_void.stl,YES,1,"[23.551, 33.799, 2.84]","[[23.461, 33.674, 2.727], [23.641, 33.924, 2.952]]"
5852998_1_2_void.stl,YES,2,"[31.632, 24.118, 16.537]","[[31.626, 24.107, 16.53], [31.638, 24.129, 16.545]]"
5852998_1_2_void.stl,YES,3,"[10.71, 14.993, 11.945]","[[10.707, 14.99, 11.944], [10.714, 14.996, 11.946]]"
5852998_1_3_void.stl,NO,,,
5815969_1_1_void.stl,NO,,,
5885189_3_2_void.stl,YES,1,"[3.039, 13.458, 2.183]","[[2.996, 13.363, 2.117], [3.083, 13.553, 2.249]]"
5885189_3_2_void.stl,YES,2,"[1.785, 14.029, 1.066]","[[1.785, 14.029, 1.066], [1.785, 14.029, 1.066]]"
5885189_3_2_void.stl,YES,3,"[-0.539, 19.528, 6.142]","[[-0.577, 19.425, 6.117], [-0.501, 19.632, 6.166]]"
5885189_3_2_void.stl,YES,4,"[-3.0, 18.141, 3.539]","[[-3.0, 18.141, 3.539], [-3.0, 18.142, 3.539]]"
5885189_3_3_void.stl,NO,,,
5823799_2_4_void.stl,YES,1,"[272.783, 56.968, 8.209]","[[272.782, 56.967, 8.209], [272.784, 56.968, 8.21]]"
5903116_9_2_void.stl,YES,1,"[13.822, 15.341, 29.5]","[[13.479, 15.225, 29.326], [14.164, 15.458, 29.674]]"
5903116_9_2_void.stl,YES,2,"[-1.407, -1.927, 24.274]","[[-1.43, -1.944, 24.241], [-1.385, -1.911, 24.306]]"
5858994_1_1_void.stl,NO,,,
5842342_1_2_void.stl,NO,,,
5835992_2_2_void.stl,NO,,,
5797055_1_4_void.stl,YES,1,"[50.093, 2.855, 173.139]","[[50.087, 2.855, 173.12], [50.099, 2.856, 173.158]]"
5858994_1_0_void.stl,NO,,,
5835992_2_3_void.stl,NO,,,
5842342_1_3_void.stl,NO,,,
5903116_5_1_void.stl,YES,1,"[-8.225, -25.988, 8.34]","[[-8.516, -26.386, 8.16], [-7.934, -25.59, 8.52]]"
5903116_5_1_void.stl,YES,2,"[-7.987, 22.011, 4.618]","[[-8.997, 20.507, 4.359], [-6.978, 23.516, 4.877]]"
5903116_5_0_void.stl,YES,1,"[-2.829, -19.077, 4.664]","[[-4.3, -22.037, 4.118], [-1.357, -16.118, 5.21]]"
5872677_1_4_void.stl,YES,1,"[-12.575, 25.329, 2.051]","[[-26.634, 14.994, 0.739], [1.484, 35.664, 3.363]]"
5872677_1_4_void.stl,YES,2,"[14.937, 7.635, 0.139]","[[14.314, 7.079, 0.101], [15.56, 8.191, 0.177]]"
5872677_1_4_void.stl,YES,3,"[6.069, -39.377, 0.797]","[[6.069, -39.379, 0.797], [6.07, -39.375, 0.797]]"
5872677_1_4_void.stl,YES,4,"[-20.998, -68.195, 3.104]","[[-21.009, -68.21, 3.103], [-20.986, -68.18, 3.105]]"
5872677_1_4_void.stl,YES,5,"[43.724, 28.655, 1.379]","[[34.131, 17.606, 0.601], [53.317, 39.704, 2.157]]"
5852984_1_1_void.stl,YES,1,"[10.985, -24.503, 7.297]","[[10.967, -24.526, 7.294], [11.002, -24.48, 7.299]]"
5852984_1_1_void.stl,YES,2,"[-3.756, -24.852, 8.035]","[[-3.757, -24.853, 8.035], [-3.756, -24.852, 8.035]]"
5852984_1_1_void.stl,YES,3,"[11.758, -24.018, 10.236]","[[11.746, -24.03, 10.232], [11.769, -24.007, 10.24]]"
5852984_1_1_void.stl,YES,4,"[22.027, 21.045, 0.364]","[[21.914, 20.894, 0.327], [22.139, 21.195, 0.402]]"
5852984_1_0_void.stl,YES,1,"[-32.746, 18.923, 9.473]","[[-33.188, 18.523, 9.414], [-32.304, 19.322, 9.532]]"
5848270_1_2_void.stl,NO,,,
5848270_1_3_void.stl,YES,1,"[-120.428, 59.978, 10.434]","[[-120.476, 59.957, 10.432], [-120.381, 59.999, 10.436]]"
5848270_1_3_void.stl,YES,2,"[-12.064, 44.935, 9.879]","[[-18.361, 43.554, 9.301], [-5.767, 46.316, 10.457]]"
5848270_1_3_void.stl,YES,3,"[71.827, 77.629, 8.946]","[[68.601, 76.675, 8.808], [75.053, 78.583, 9.085]]"
5916098_1_0_void.stl,YES,1,"[-7.298, 0.31, 1.618]","[[-7.301, 0.306, 1.618], [-7.295, 0.315, 1.618]]"
5916098_1_0_void.stl,YES,2,"[-5.969, -4.3, 1.743]","[[-5.993, -4.33, 1.741], [-5.946, -4.27, 1.745]]"
5857441_1_4_void.stl,YES,1,"[10.686, -0.904, 0.759]","[[7.742, -2.701, 0.606], [13.63, 0.894, 0.913]]"
5771278_2_4_void.stl,YES,1,"[19.077, 1.901, 2.859]","[[17.829, 0.549, 2.741], [20.325, 3.253, 2.977]]"
5771278_2_4_void.stl,YES,2,"[24.057, 12.355, 1.76]","[[24.054, 12.353, 1.76], [24.059, 12.357, 1.76]]"
5771278_2_4_void.stl,YES,3,"[5.812, 2.567, 2.456]","[[5.811, 2.566, 2.456], [5.813, 2.567, 2.456]]"
5771278_2_4_void.stl,YES,4,"[14.024, 0.645, 1.898]","[[13.831, 0.487, 1.888], [14.216, 0.802, 1.909]]"
5779934_1_0_void.stl,NO,,,
5779934_1_1_void.stl,NO,,,
5838700_1_0_void.stl,NO,,,
5873277_2_0_void.stl,NO,,,
5873277_2_1_void.stl,NO,,,
5838700_1_1_void.stl,NO,,,
5758968_15_1_void.stl,YES,1,"[-29.448, -73.584, 28.333]","[[-29.818, -74.0, 28.206], [-29.078, -73.168, 28.46]]"
5789969_1_2_void.stl,NO,,,
5758968_15_0_void.stl,YES,1,"[6.755, -11.78, 3.89]","[[6.707, -11.829, 3.876], [6.803, -11.732, 3.904]]"
5758968_15_0_void.stl,YES,2,"[23.947, -72.038, 13.702]","[[23.947, -72.039, 13.702], [23.948, -72.037, 13.702]]"
5927031_1_0_void.stl,YES,1,"[2.157, 7.865, 14.416]","[[2.155, 7.854, 14.403], [2.159, 7.876, 14.428]]"
5927031_1_0_void.stl,YES,2,"[2.038, -4.276, 14.688]","[[2.024, -4.382, 14.596], [2.051, -4.17, 14.78]]"
5927031_1_0_void.stl,YES,3,"[1.055, 7.297, 10.62]","[[1.055, 7.297, 10.619], [1.055, 7.298, 10.62]]"
5927031_1_0_void.stl,YES,4,"[2.734, -6.216, 3.222]","[[2.734, -6.216, 3.222], [2.734, -6.215, 3.222]]"
5856715_6_4_void.stl,NO,,,
5758968_12_0_void.stl,YES,1,"[0.409, -3.454, 2.048]","[[-0.51, -4.981, 0.272], [1.328, -1.927, 3.824]]"
5758968_12_0_void.stl,YES,2,"[-0.807, 5.93, 15.202]","[[-1.029, 4.529, 14.095], [-0.586, 7.331, 16.309]]"
5826522_1_1_void.stl,YES,1,"[19.094, 4.206, 2.475]","[[18.992, 4.195, 2.463], [19.197, 4.217, 2.487]]"
5826522_1_1_void.stl,YES,2,"[16.808, 3.707, 0.642]","[[16.71, 3.672, 0.6], [16.906, 3.743, 0.684]]"
5826522_1_1_void.stl,YES,3,"[33.163, 2.467, 3.153]","[[33.152, 2.464, 3.151], [33.174, 2.47, 3.154]]"
5827975_1_4_void.stl,YES,1,"[23.221, -1.636, 66.822]","[[23.213, -1.655, 66.803], [23.229, -1.617, 66.841]]"
5827975_1_4_void.stl,YES,2,"[19.107, -7.365, 68.917]","[[18.995, -7.589, 68.437], [19.219, -7.14, 69.397]]"
5758968_12_1_void.stl,YES,1,"[-0.412, -7.55, 4.348]","[[-0.435, -7.585, 4.264], [-0.388, -7.514, 4.432]]"
5758968_12_1_void.stl,YES,2,"[-0.131, 5.556, 17.841]","[[-0.45, 4.125, 16.814], [0.188, 6.988, 18.868]]"
5758968_12_1_void.stl,YES,3,"[-1.174, -7.148, 22.108]","[[-1.186, -7.209, 22.005], [-1.161, -7.087, 22.212]]"
5826522_1_0_void.stl,YES,1,"[-1.483, 2.151, 1.018]","[[-2.211, 1.793, 0.753], [-0.755, 2.509, 1.283]]"
5826522_1_0_void.stl,YES,2,"[6.023, -3.17, 1.608]","[[6.023, -3.17, 1.608], [6.023, -3.17, 1.608]]"
5799425_1_2_void.stl,NO,,,
5799425_1_3_void.stl,YES,1,"[-0.218, 0.123, 0.317]","[[-0.238, 0.075, 0.15], [-0.198, 0.172, 0.484]]"
5799425_1_3_void.stl,YES,2,"[0.142, -0.179, 1.052]","[[0.096, -0.205, 0.886], [0.188, -0.152, 1.219]]"
5819451_1_0_void.stl,YES,1,"[12.851, 36.525, 7.827]","[[12.851, 36.525, 7.827], [12.851, 36.525, 7.828]]"
5819451_1_1_void.stl,NO,,,
5911816_2_2_void.stl,YES,1,"[3.988, 3.394, 18.214]","[[3.753, 2.674, 17.877], [4.223, 4.113, 18.552]]"
5911816_2_2_void.stl,YES,2,"[0.741, -5.183, 6.839]","[[0.662, -5.477, 6.451], [0.82, -4.889, 7.228]]"
5911816_2_2_void.stl,YES,3,"[4.072, -8.226, 8.791]","[[4.0, -8.474, 8.604], [4.144, -7.979, 8.979]]"
5758968_8_2_void.stl,NO,,,
5758968_8_3_void.stl,NO,,,
5785245_1_2_void.stl,YES,1,"[12.916, 8.187, 1.35]","[[12.721, 8.092, 1.259], [13.111, 8.282, 1.442]]"
5785245_1_2_void.stl,YES,2,"[26.262, 18.288, 2.967]","[[26.062, 18.139, 2.785], [26.461, 18.437, 3.148]]"
5785245_1_2_void.stl,YES,3,"[36.083, 5.101, 27.648]","[[35.651, 4.833, 27.279], [36.515, 5.368, 28.017]]"
5885189_4_2_void.stl,YES,1,"[-1.986, 9.026, 1.962]","[[-1.99, 8.992, 1.961], [-1.983, 9.059, 1.964]]"
5885189_4_2_void.stl,YES,2,"[0.785, 95.531, 3.96]","[[0.73, 93.288, 3.913], [0.84, 97.774, 4.007]]"
5758968_4_0_void.stl,NO,,,
5765487_1_3_void.stl,NO,,,
5885189_8_1_void.stl,NO,,,
5758968_4_1_void.stl,NO,,,
5885189_8_0_void.stl,YES,1,"[2.295, 51.798, 1.282]","[[2.295, 51.797, 1.282], [2.295, 51.799, 1.282]]"
5885189_8_0_void.stl,YES,2,"[2.95, 35.201, 3.937]","[[2.947, 35.059, 3.926], [2.954, 35.343, 3.948]]"
5765487_1_2_void.stl,YES,1,"[60.427, -40.913, 4.751]","[[60.35, -41.116, 4.71], [60.504, -40.711, 4.793]]"
5765487_1_2_void.stl,YES,2,"[42.04, -17.32, 10.226]","[[41.627, -17.913, 10.12], [42.453, -16.727, 10.332]]"
5903116_2_0_void.stl,YES,1,"[-3.039, -2.542, 17.421]","[[-3.056, -2.546, 17.408], [-3.021, -2.538, 17.433]]"
5903116_2_0_void.stl,YES,2,"[9.161, -0.68, 15.972]","[[9.087, -0.7, 15.918], [9.236, -0.661, 16.026]]"
5903116_2_0_void.stl,YES,3,"[0.513, 1.726, 19.258]","[[0.329, 1.638, 19.158], [0.698, 1.813, 19.357]]"
5903116_2_1_void.stl,NO,,,
5821964_3_0_void.stl,NO,,,
5856723_1_3_void.stl,NO,,,
5821964_3_1_void.stl,NO,,,
5856723_1_2_void.stl,NO,,,
5838716_1_2_void.stl,NO,,,
5838716_1_3_void.stl,NO,,,
5887493_1_2_void.stl,YES,1,"[0.408, -2.645, 0.36]","[[0.239, -2.683, 0.241], [0.577, -2.608, 0.478]]"
5887493_1_3_void.stl,NO,,,
