file,has_hidden_void,void_num,center_mass,bounds
5826522_1_0_void.stl,YES,3,"[7.167, 1.258, 1.009]","[[7.165, 1.257, 1.008], [7.168, 1.258, 1.009]]"
5826522_1_0_void.stl,YES,4,"[30.349, 2.611, 0.795]","[[30.347, 2.61, 0.794], [30.352, 2.611, 0.796]]"
5826522_1_0_void.stl,YES,5,"[22.465, -2.838, 0.418]","[[22.247, -2.863, 0.36], [22.683, -2.812, 0.476]]"
5826522_1_0_void.stl,YES,6,"[7.861, 3.897, 1.571]","[[7.86, 3.897, 1.571], [7.861, 3.897, 1.571]]"
5826522_1_0_void.stl,YES,7,"[19.119, -0.734, 2.9]","[[19.118, -0.734, 2.9], [19.119, -0.734, 2.9]]"
5799425_1_2_void.stl,YES,1,"[0.223, 0.054, 1.091]","[[0.211, 0.046, 1.06], [0.235, 0.062, 1.123]]"
5799425_1_2_void.stl,YES,2,"[-0.194, -0.118, 1.306]","[[-0.203, -0.141, 1.228], [-0.184, -0.095, 1.384]]"
5799425_1_2_void.stl,YES,3,"[0.089, -0.085, 1.624]","[[0.066, -0.102, 1.544], [0.112, -0.069, 1.705]]"
5799425_1_3_void.stl,NO,,,
5782691_2_2_void.stl,NO,,,
5819451_1_0_void.stl,YES,1,"[46.933, 2.436, 1.985]","[[46.794, 2.085, 1.751], [47.072, 2.787, 2.219]]"
5819451_1_0_void.stl,YES,2,"[9.761, -33.827, 4.365]","[[9.701, -33.902, 4.325], [9.821, -33.752, 4.404]]"
5819451_1_0_void.stl,YES,3,"[43.524, -31.545, 7.162]","[[43.455, -31.613, 7.113], [43.594, -31.478, 7.212]]"
5819451_1_0_void.stl,YES,4,"[1.871, 34.348, 58.799]","[[1.87, 34.346, 58.798], [1.871, 34.349, 58.8]]"
5819451_1_0_void.stl,YES,5,"[32.191, 30.902, 5.622]","[[32.091, 30.452, 5.43], [32.292, 31.352, 5.815]]"
5819451_1_0_void.stl,YES,6,"[7.755, 30.637, 67.34]","[[7.652, 30.547, 67.26], [7.859, 30.728, 67.419]]"
5758968_8_2_void.stl,NO,,,
5758968_8_3_void.stl,NO,,,
5785245_1_2_void.stl,YES,1,"[2.874, 21.224, 9.069]","[[2.85, 21.194, 9.048], [2.899, 21.253, 9.089]]"
5785245_1_2_void.stl,YES,2,"[28.953, 6.158, 3.05]","[[26.881, 5.128, 1.903], [31.025, 7.189, 4.198]]"
5785245_1_2_void.stl,YES,3,"[5.477, 2.475, 6.353]","[[4.843, 2.17, 5.629], [6.111, 2.78, 7.077]]"
5785245_1_2_void.stl,YES,4,"[29.064, 11.332, 0.523]","[[28.784, 11.111, 0.357], [29.344, 11.554, 0.689]]"
5785245_1_2_void.stl,YES,5,"[16.598, 23.16, 2.661]","[[15.327, 22.018, 0.221], [17.87, 24.302, 5.1]]"
5785245_1_2_void.stl,YES,6,"[32.994, 24.599, 15.302]","[[32.92, 24.561, 15.216], [33.068, 24.636, 15.389]]"
5785245_1_2_void.stl,YES,7,"[5.106, 19.861, 24.912]","[[3.784, 18.725, 24.135], [6.429, 20.997, 25.688]]"
5785245_1_2_void.stl,YES,8,"[20.821, 6.225, 7.475]","[[19.904, 5.144, 6.145], [21.737, 7.306, 8.805]]"
5785245_1_2_void.stl,YES,9,"[19.612, 4.204, 24.295]","[[18.894, 3.679, 23.659], [20.33, 4.73, 24.931]]"
5758968_4_0_void.stl,NO,,,
5885189_8_1_void.stl,YES,1,"[2.214, 82.829, 2.025]","[[2.214, 82.829, 2.025], [2.214, 82.829, 2.025]]"
5885189_8_1_void.stl,YES,2,"[2.173, 74.637, 3.297]","[[2.173, 74.636, 3.297], [2.173, 74.638, 3.297]]"
5885189_8_1_void.stl,YES,3,"[2.171, 50.512, 3.85]","[[2.17, 50.424, 3.846], [2.173, 50.6, 3.853]]"
5758968_4_1_void.stl,NO,,,
5885189_8_0_void.stl,YES,1,"[2.843, 92.735, 1.409]","[[2.842, 92.651, 1.404], [2.844, 92.82, 1.413]]"
5903116_2_0_void.stl,YES,1,"[-4.433, -1.359, 38.038]","[[-5.974, -1.582, 37.459], [-2.893, -1.135, 38.617]]"
5903116_2_0_void.stl,YES,2,"[-9.685, -1.952, 36.116]","[[-9.696, -1.958, 36.109], [-9.673, -1.945, 36.123]]"
5903116_2_0_void.stl,YES,3,"[0.771, 0.724, 36.164]","[[0.771, 0.724, 36.164], [0.772, 0.724, 36.164]]"
5903116_2_0_void.stl,YES,4,"[0.588, 0.519, 8.11]","[[-0.82, -0.349, 6.628], [1.997, 1.387, 9.591]]"
5903116_2_0_void.stl,YES,5,"[0.951, 0.841, 13.517]","[[0.864, 0.806, 13.434], [1.038, 0.875, 13.599]]"
5903116_2_0_void.stl,YES,6,"[-3.85, 4.387, 40.87]","[[-4.468, 4.166, 40.674], [-3.231, 4.607, 41.066]]"
5903116_2_1_void.stl,NO,,,
5821964_3_0_void.stl,YES,1,"[-0.781, 3.365, 1.977]","[[-0.795, 3.347, 1.97], [-0.767, 3.384, 1.985]]"
5821964_3_0_void.stl,YES,2,"[-3.456, 0.808, 0.929]","[[-3.456, 0.808, 0.929], [-3.456, 0.808, 0.929]]"
5821964_3_0_void.stl,YES,3,"[-1.312, 2.236, 1.143]","[[-1.316, 2.234, 1.143], [-1.309, 2.238, 1.143]]"
5821964_3_0_void.stl,YES,4,"[0.709, 2.393, 2.254]","[[0.657, 2.345, 2.243], [0.76, 2.441, 2.265]]"
5821964_3_0_void.stl,YES,5,"[-0.328, -2.401, 0.533]","[[-0.339, -2.41, 0.532], [-0.317, -2.391, 0.534]]"
5821964_3_0_void.stl,YES,6,"[-2.096, 2.624, 0.825]","[[-2.117, 2.59, 0.818], [-2.075, 2.657, 0.832]]"
5821964_3_0_void.stl,YES,7,"[2.461, 2.574, 1.256]","[[2.43, 2.556, 1.243], [2.491, 2.592, 1.268]]"
5821964_3_0_void.stl,YES,8,"[-0.115, -1.293, 1.784]","[[-0.127, -1.304, 1.781], [-0.103, -1.281, 1.787]]"
5821964_3_0_void.stl,YES,9,"[1.727, -1.815, 0.259]","[[1.727, -1.815, 0.259], [1.727, -1.815, 0.259]]"
5856723_1_3_void.stl,NO,,,
5821964_3_1_void.stl,NO,,,
5856723_1_2_void.stl,NO,,,
5838716_1_2_void.stl,NO,,,
5887493_1_2_void.stl,YES,1,"[-10.755, -2.746, 8.524]","[[-10.922, -2.794, 8.363], [-10.588, -2.697, 8.686]]"
5887493_1_2_void.stl,YES,2,"[9.2, -2.809, 6.574]","[[9.062, -2.845, 6.409], [9.338, -2.773, 6.74]]"
5887493_1_2_void.stl,YES,3,"[6.499, -3.11, 20.99]","[[6.467, -3.12, 20.944], [6.532, -3.1, 21.035]]"
5887493_1_3_void.stl,YES,1,"[0.939, -0.783, 1.406]","[[0.878, -0.793, 1.342], [1.001, -0.773, 1.47]]"
5887493_1_3_void.stl,YES,2,"[-0.583, 2.528, 23.893]","[[-0.812, 2.421, 23.421], [-0.355, 2.634, 24.364]]"
5887493_1_3_void.stl,YES,3,"[10.366, -0.247, 17.37]","[[10.346, -0.251, 17.357], [10.386, -0.244, 17.383]]"
5887493_1_3_void.stl,YES,4,"[-7.667, 0.387, 5.154]","[[-7.682, 0.383, 5.138], [-7.652, 0.39, 5.17]]"
5887493_1_3_void.stl,YES,5,"[-1.329, 2.766, 0.222]","[[-1.372, 2.75, 0.171], [-1.286, 2.783, 0.272]]"
5887493_1_3_void.stl,YES,6,"[-8.982, 2.85, 5.697]","[[-8.989, 2.846, 5.691], [-8.974, 2.855, 5.703]]"
5887493_1_3_void.stl,YES,7,"[10.3, -1.729, 15.342]","[[10.181, -1.768, 15.207], [10.419, -1.69, 15.477]]"
5887493_1_3_void.stl,YES,8,"[5.447, -0.491, 2.69]","[[5.349, -0.524, 2.466], [5.545, -0.457, 2.914]]"
5887493_1_3_void.stl,YES,9,"[-4.841, 2.495, 23.138]","[[-4.842, 2.495, 23.137], [-4.839, 2.496, 23.14]]"
5887493_1_3_void.stl,YES,10,"[12.194, -2.332, 11.539]","[[12.194, -2.332, 11.539], [12.194, -2.332, 11.539]]"
5887493_1_3_void.stl,YES,11,"[-3.067, -1.121, 1.453]","[[-3.069, -1.122, 1.451], [-3.065, -1.121, 1.455]]"
5800327_1_1_void.stl,YES,1,"[3.011, 0.624, 12.011]","[[2.965, 0.58, 11.975], [3.057, 0.667, 12.047]]"
5800327_1_1_void.stl,YES,2,"[0.944, 3.355, 3.432]","[[0.895, 3.262, 3.252], [0.994, 3.448, 3.613]]"
5800327_1_0_void.stl,YES,1,"[0.369, -4.021, 14.444]","[[0.358, -4.044, 14.396], [0.38, -3.997, 14.493]]"
5800327_1_0_void.stl,YES,2,"[3.372, -3.179, 1.902]","[[3.36, -3.193, 1.883], [3.384, -3.165, 1.921]]"
5731853_4_3_void.stl,YES,1,"[-15.781, 3.043, 10.621]","[[-16.942, 2.131, 10.364], [-14.62, 3.955, 10.878]]"
5731853_4_3_void.stl,YES,2,"[-16.684, 30.411, 9.876]","[[-19.933, 26.836, 8.446], [-13.435, 33.986, 11.306]]"
5731853_4_3_void.stl,YES,3,"[-14.122, 8.33, 9.144]","[[-17.313, 6.417, 8.19], [-10.932, 10.242, 10.097]]"
5731853_4_3_void.stl,YES,4,"[-19.133, 7.304, 3.191]","[[-19.203, 7.279, 3.178], [-19.062, 7.328, 3.204]]"
5731853_4_2_void.stl,YES,1,"[2.556, 20.153, 5.759]","[[2.056, 19.712, 5.518], [3.057, 20.593, 6.001]]"
5731853_4_2_void.stl,YES,2,"[22.734, 5.259, 23.066]","[[22.73, 5.254, 23.062], [22.738, 5.263, 23.07]]"
5731853_4_2_void.stl,YES,3,"[-20.407, 3.626, 2.019]","[[-20.408, 3.625, 2.018], [-20.406, 3.627, 2.019]]"
5731853_4_2_void.stl,YES,4,"[-12.174, 3.951, 1.56]","[[-12.18, 3.945, 1.556], [-12.168, 3.957, 1.563]]"
5731853_4_2_void.stl,YES,5,"[-14.72, 21.309, 13.9]","[[-17.087, 19.237, 13.026], [-12.353, 23.38, 14.775]]"
5731853_4_2_void.stl,YES,6,"[-14.877, 26.412, 18.582]","[[-14.878, 26.41, 18.582], [-14.876, 26.413, 18.583]]"
5731853_4_2_void.stl,YES,7,"[-3.664, 25.453, 16.547]","[[-8.385, 22.569, 15.06], [1.056, 28.337, 18.035]]"
5731853_4_2_void.stl,YES,8,"[5.153, 7.734, 23.965]","[[5.153, 7.734, 23.965], [5.153, 7.734, 23.965]]"
5771406_2_0_void.stl,NO,,,
5837564_1_1_void.stl,YES,1,"[13.161, 16.837, 36.208]","[[13.082, 16.747, 36.149], [13.24, 16.926, 36.267]]"
5837564_1_1_void.stl,YES,2,"[5.146, 11.118, 23.425]","[[5.146, 11.118, 23.425], [5.146, 11.119, 23.426]]"
5837564_1_1_void.stl,YES,3,"[6.466, 3.598, 21.568]","[[6.466, 3.598, 21.567], [6.466, 3.599, 21.568]]"
5837564_1_0_void.stl,YES,1,"[19.111, 26.656, 10.655]","[[19.005, 26.417, 10.525], [19.217, 26.895, 10.785]]"
5837564_1_0_void.stl,YES,2,"[30.944, 0.491, 8.848]","[[30.897, 0.466, 8.778], [30.991, 0.516, 8.918]]"
5775050_2_0_void.stl,YES,1,"[0.421, 1.216, 2.867]","[[0.419, 1.202, 2.86], [0.423, 1.229, 2.874]]"
5775050_2_1_void.stl,YES,1,"[-0.254, 6.129, 0.079]","[[-0.257, 6.119, 0.071], [-0.251, 6.139, 0.086]]"
5775050_2_1_void.stl,YES,2,"[0.53, 3.715, 2.394]","[[0.53, 3.715, 2.394], [0.53, 3.715, 2.394]]"
5775050_2_1_void.stl,YES,3,"[1.233, 8.211, 1.65]","[[1.233, 8.21, 1.649], [1.233, 8.211, 1.65]]"
5775050_2_1_void.stl,YES,4,"[0.381, 10.286, 7.527]","[[0.138, 9.812, 6.834], [0.623, 10.759, 8.22]]"
5816748_1_0_void.stl,YES,1,"[197.391, 26.552, 14.932]","[[197.387, 26.551, 14.932], [197.396, 26.554, 14.933]]"
5816748_1_0_void.stl,YES,2,"[103.049, 35.229, 27.238]","[[102.978, 35.207, 27.229], [103.119, 35.252, 27.248]]"
5816748_1_0_void.stl,YES,3,"[57.427, 38.819, 22.547]","[[57.409, 38.814, 22.545], [57.445, 38.824, 22.549]]"
5816748_1_0_void.stl,YES,4,"[110.84, 63.274, 5.359]","[[109.082, 62.386, 4.992], [112.599, 64.161, 5.726]]"
5839581_2_1_void.stl,YES,1,"[34.597, 59.041, 4.28]","[[34.596, 59.039, 4.28], [34.598, 59.042, 4.28]]"
5839581_2_1_void.stl,YES,2,"[-38.864, 50.096, 2.778]","[[-40.586, 44.941, 2.499], [-37.142, 55.251, 3.056]]"
5839581_2_1_void.stl,YES,3,"[8.111, -22.061, 3.243]","[[0.167, -28.45, 2.426], [16.055, -15.672, 4.06]]"
5839581_2_1_void.stl,YES,4,"[29.057, 74.496, 3.119]","[[25.049, 67.47, 2.278], [33.065, 81.523, 3.961]]"
5839581_2_1_void.stl,YES,5,"[-3.855, -56.321, 4.866]","[[-4.411, -56.832, 4.843], [-3.299, -55.809, 4.888]]"
5839581_2_1_void.stl,YES,6,"[35.135, 61.453, 2.611]","[[32.121, 57.023, 2.251], [38.148, 65.882, 2.971]]"
5839581_2_1_void.stl,YES,7,"[-8.218, 18.381, 2.027]","[[-8.221, 18.377, 2.027], [-8.216, 18.386, 2.028]]"
5839581_2_1_void.stl,YES,8,"[-35.172, 56.954, 1.586]","[[-38.02, 52.484, 1.338], [-32.323, 61.424, 1.833]]"
5839581_2_0_void.stl,YES,1,"[-39.332, 49.809, 3.518]","[[-39.35, 49.783, 3.516], [-39.314, 49.835, 3.519]]"
5839581_2_0_void.stl,YES,2,"[28.376, 78.839, 2.283]","[[27.24, 77.102, 2.218], [29.513, 80.577, 2.348]]"
5839581_2_0_void.stl,YES,3,"[-19.755, -5.713, 2.067]","[[-21.005, -7.261, 1.961], [-18.506, -4.164, 2.173]]"
5839581_2_0_void.stl,YES,4,"[-38.416, -44.815, 2.026]","[[-38.829, -45.463, 1.982], [-38.004, -44.168, 2.07]]"
5839581_2_0_void.stl,YES,5,"[24.996, 31.651, 2.285]","[[14.196, 14.104, 0.822], [35.796, 49.198, 3.748]]"
5839581_2_0_void.stl,YES,6,"[17.949, 62.675, 2.865]","[[10.85, 52.795, 2.106], [25.049, 72.555, 3.625]]"
5839581_2_0_void.stl,YES,7,"[-18.739, 62.257, 4.282]","[[-18.861, 62.104, 4.276], [-18.617, 62.41, 4.288]]"
5839581_2_0_void.stl,YES,8,"[-21.742, 66.314, 3.408]","[[-21.757, 66.293, 3.407], [-21.726, 66.336, 3.409]]"
5839581_2_0_void.stl,YES,9,"[-30.819, 29.761, 4.915]","[[-31.137, 29.139, 4.865], [-30.5, 30.384, 4.964]]"
5839581_2_0_void.stl,YES,10,"[-13.142, 65.35, 3.142]","[[-14.089, 62.544, 3.029], [-12.194, 68.155, 3.254]]"
5839581_2_0_void.stl,YES,11,"[2.242, -21.383, 1.423]","[[-8.906, -40.965, 0.561], [13.39, -1.801, 2.286]]"
5839581_2_0_void.stl,YES,12,"[24.001, 36.893, 4.115]","[[23.167, 36.067, 4.03], [24.834, 37.72, 4.2]]"
5839581_2_0_void.stl,YES,13,"[31.42, -38.954, 2.865]","[[30.341, -40.703, 2.78], [32.498, -37.205, 2.95]]"
5846890_1_2_void.stl,YES,1,"[2.559, -4.737, 4.6]","[[2.54, -4.753, 4.595], [2.577, -4.721, 4.605]]"
5846890_1_2_void.stl,YES,2,"[8.296, -6.647, 3.291]","[[8.295, -6.647, 3.29], [8.296, -6.646, 3.291]]"
5846890_1_2_void.stl,YES,3,"[2.114, -11.367, 4.299]","[[2.114, -11.367, 4.299], [2.115, -11.367, 4.299]]"
5846890_1_2_void.stl,YES,4,"[-3.921, 11.122, 6.8]","[[-3.922, 11.122, 6.8], [-3.92, 11.123, 6.8]]"
5846890_1_2_void.stl,YES,5,"[1.531, -1.319, 4.784]","[[1.394, -1.402, 4.768], [1.668, -1.236, 4.801]]"
5846890_1_2_void.stl,YES,6,"[-7.277, 10.218, 9.578]","[[-7.517, 10.055, 9.524], [-7.038, 10.382, 9.632]]"
5846890_1_2_void.stl,YES,7,"[-0.871, 2.889, 1.429]","[[-0.871, 2.889, 1.429], [-0.87, 2.889, 1.43]]"
5846890_1_2_void.stl,YES,8,"[-5.123, 10.506, 1.569]","[[-5.284, 10.31, 1.524], [-4.963, 10.702, 1.613]]"
5846890_1_2_void.stl,YES,9,"[1.067, 7.542, 1.343]","[[1.028, 7.521, 1.335], [1.105, 7.563, 1.35]]"
5846890_1_2_void.stl,YES,10,"[2.361, -0.495, 0.924]","[[2.353, -0.501, 0.922], [2.37, -0.489, 0.926]]"
5846103_1_0_void.stl,YES,1,"[23.244, 7.845, 1.85]","[[23.243, 7.844, 1.85], [23.244, 7.846, 1.85]]"
5846103_1_0_void.stl,YES,2,"[19.478, 8.572, 3.23]","[[19.261, 8.449, 3.173], [19.695, 8.694, 3.287]]"
5846103_1_0_void.stl,YES,3,"[11.68, 18.762, 6.94]","[[11.68, 18.762, 6.94], [11.68, 18.763, 6.94]]"
5846103_1_0_void.stl,YES,4,"[19.834, 17.693, 0.448]","[[19.821, 17.674, 0.446], [19.847, 17.711, 0.45]]"
5846103_1_0_void.stl,YES,5,"[18.245, 10.055, 2.695]","[[17.669, 9.133, 2.543], [18.82, 10.977, 2.847]]"
5846103_1_1_void.stl,NO,,,
5823799_3_1_void.stl,NO,,,
5823799_3_0_void.stl,YES,1,"[165.351, 10.284, 14.41]","[[165.337, 10.264, 14.407], [165.365, 10.305, 14.413]]"
5823799_3_0_void.stl,YES,2,"[145.093, 156.259, 14.917]","[[143.599, 153.786, 14.839], [146.588, 158.732, 14.995]]"
5823799_3_0_void.stl,YES,3,"[228.072, 120.717, 7.785]","[[227.847, 120.212, 7.745], [228.296, 121.222, 7.826]]"
5761827_1_0_void.stl,YES,1,"[12.678, -34.438, 73.054]","[[-27.19, -55.25, 31.746], [52.546, -13.627, 114.362]]"
5761827_1_0_void.stl,YES,2,"[54.523, 32.973, 33.969]","[[47.472, 26.942, 26.012], [61.574, 39.004, 41.927]]"
5761827_1_0_void.stl,YES,3,"[-37.107, 52.838, 112.607]","[[-46.702, 45.875, 101.327], [-27.512, 59.8, 123.886]]"
5761827_1_0_void.stl,YES,4,"[14.287, 53.097, 96.673]","[[12.289, 50.935, 95.612], [16.284, 55.258, 97.735]]"
5761827_1_0_void.stl,YES,5,"[-21.667, 1.713, 107.951]","[[-31.265, -6.607, 97.631], [-12.068, 10.034, 118.271]]"
5761827_1_0_void.stl,YES,6,"[3.573, 24.051, 20.722]","[[-0.718, 12.951, 12.658], [7.865, 35.15, 28.787]]"
5761827_1_1_void.stl,YES,1,"[-38.163, -24.485, 92.814]","[[-47.0, -31.396, 83.563], [-29.326, -17.574, 102.064]]"
5761827_1_1_void.stl,YES,2,"[-17.093, 5.269, 37.015]","[[-36.417, -12.672, 13.711], [2.231, 23.209, 60.32]]"
5761827_1_1_void.stl,YES,3,"[-48.873, -23.133, 60.612]","[[-58.649, -32.67, 43.81], [-39.097, -13.597, 77.413]]"
5761827_1_1_void.stl,YES,4,"[-44.909, -50.694, 39.688]","[[-50.45, -54.033, 34.343], [-39.369, -47.355, 45.034]]"
5866985_1_0_void.stl,YES,1,"[-11.531, -11.148, 11.08]","[[-16.145, -14.424, 7.166], [-6.917, -7.872, 14.994]]"
5866985_1_0_void.stl,YES,2,"[9.216, 12.769, 9.083]","[[3.184, 7.456, 5.138], [15.248, 18.083, 13.028]]"
5866985_1_0_void.stl,YES,3,"[-5.661, 11.489, 6.139]","[[-8.503, 5.955, 2.004], [-2.82, 17.023, 10.274]]"
5866985_1_0_void.stl,YES,4,"[-15.097, 11.413, 13.944]","[[-17.335, 8.051, 11.108], [-12.859, 14.776, 16.781]]"
5866985_1_0_void.stl,YES,5,"[2.762, -3.821, 10.803]","[[-2.131, -8.669, 4.667], [7.655, 1.026, 16.939]]"
5866985_1_0_void.stl,YES,6,"[11.134, -8.335, 35.491]","[[10.254, -10.126, 33.915], [12.015, -6.543, 37.067]]"
5866985_1_0_void.stl,YES,7,"[14.324, 4.537, 27.515]","[[10.935, 2.112, 25.458], [17.713, 6.962, 29.572]]"
5866985_1_0_void.stl,YES,8,"[16.39, 3.518, 20.636]","[[15.938, 2.755, 20.164], [16.841, 4.282, 21.107]]"
5866985_1_0_void.stl,YES,9,"[-0.85, 16.356, 16.472]","[[-1.434, 15.888, 15.907], [-0.267, 16.824, 17.037]]"
5866985_1_0_void.stl,YES,10,"[-7.486, -10.102, 29.36]","[[-11.535, -16.665, 26.459], [-3.437, -3.539, 32.26]]"
5911816_3_0_void.stl,YES,1,"[33.33, 3.149, 1.707]","[[33.172, 3.096, 1.65], [33.488, 3.203, 1.764]]"
5911816_3_0_void.stl,YES,2,"[30.873, 0.92, 4.35]","[[23.541, 0.248, 2.959], [38.204, 1.592, 5.74]]"
5911816_3_0_void.stl,YES,3,"[25.604, -0.769, 4.0]","[[25.552, -0.79, 3.972], [25.657, -0.748, 4.029]]"
5911816_3_0_void.stl,YES,4,"[39.239, -1.482, 5.962]","[[39.237, -1.483, 5.962], [39.242, -1.481, 5.963]]"
5911816_3_0_void.stl,YES,5,"[45.627, -0.074, 9.332]","[[45.624, -0.075, 9.332], [45.63, -0.073, 9.332]]"
5911816_3_0_void.stl,YES,6,"[38.067, -1.329, 6.426]","[[37.273, -1.734, 6.018], [38.861, -0.924, 6.833]]"
5911816_3_0_void.stl,YES,7,"[37.234, 2.832, 5.264]","[[37.228, 2.831, 5.263], [37.239, 2.834, 5.265]]"
5911816_3_0_void.stl,YES,8,"[30.677, -0.952, 5.048]","[[26.367, -1.828, 4.325], [34.987, -0.076, 5.771]]"
5911816_3_0_void.stl,YES,9,"[37.668, 1.68, 7.21]","[[37.213, 1.577, 7.152], [38.124, 1.783, 7.267]]"
5911816_3_0_void.stl,YES,10,"[20.674, -3.089, 3.612]","[[18.562, -3.515, 3.035], [22.786, -2.662, 4.19]]"
5911816_3_0_void.stl,YES,11,"[37.587, -1.79, 3.464]","[[29.282, -2.922, 2.642], [45.891, -0.658, 4.286]]"
5758968_9_0_void.stl,YES,1,"[7.029, 3.691, 14.556]","[[6.982, 3.67, 14.486], [7.076, 3.712, 14.627]]"
5758968_9_0_void.stl,YES,2,"[-8.07, 1.118, 8.062]","[[-8.07, 1.117, 8.062], [-8.07, 1.118, 8.063]]"
5758968_9_0_void.stl,YES,3,"[-7.266, 2.697, 10.105]","[[-7.294, 2.672, 10.07], [-7.239, 2.722, 10.141]]"
5758968_9_0_void.stl,YES,4,"[4.451, 7.566, 14.455]","[[4.389, 7.515, 14.372], [4.512, 7.617, 14.539]]"
5783959_1_0_void.stl,YES,1,"[-2.929, 1.679, 11.112]","[[-2.99, 1.614, 10.922], [-2.872, 1.751, 11.245]]"
5783959_1_0_void.stl,YES,2,"[10.031, 1.857, 10.902]","[[9.853, 1.656, 10.214], [10.246, 2.121, 11.298]]"
5783959_1_0_void.stl,YES,3,"[5.123, 3.107, 11.19]","[[5.111, 3.091, 11.18], [5.135, 3.122, 11.2]]"
5783959_1_0_void.stl,YES,4,"[-4.364, 6.289, 5.505]","[[-4.376, 6.276, 5.495], [-4.353, 6.303, 5.516]]"
5783959_1_0_void.stl,YES,5,"[0.201, 2.824, 6.082]","[[0.184, 2.798, 6.067], [0.217, 2.849, 6.097]]"
5885189_5_1_void.stl,NO,,,
5911816_3_1_void.stl,YES,1,"[16.183, 0.866, 3.716]","[[15.609, 0.684, 3.576], [16.758, 1.048, 3.855]]"
5911816_3_1_void.stl,YES,2,"[45.975, 3.152, 2.448]","[[45.967, 3.15, 2.447], [45.982, 3.153, 2.45]]"
5911816_3_1_void.stl,YES,3,"[33.074, -2.191, 3.775]","[[32.182, -2.377, 3.583], [33.965, -2.004, 3.966]]"
5911816_3_1_void.stl,YES,4,"[20.555, -1.556, 9.071]","[[20.547, -1.557, 9.07], [20.562, -1.555, 9.073]]"
5911816_3_1_void.stl,YES,5,"[16.462, 0.879, 8.913]","[[16.173, 0.794, 8.804], [16.751, 0.964, 9.022]]"
5911816_3_1_void.stl,YES,6,"[29.213, -0.87, 3.872]","[[29.209, -0.871, 3.871], [29.218, -0.87, 3.872]]"
5911816_3_1_void.stl,YES,7,"[32.538, 4.257, 4.543]","[[32.426, 4.236, 4.515], [32.65, 4.278, 4.571]]"
5911816_3_1_void.stl,YES,8,"[21.108, 1.456, 4.911]","[[21.107, 1.455, 4.911], [21.11, 1.456, 4.912]]"
5911816_3_1_void.stl,YES,9,"[17.413, -1.469, 5.012]","[[15.298, -1.749, 4.588], [19.528, -1.188, 5.436]]"
5911816_3_1_void.stl,YES,10,"[40.158, 0.883, 7.644]","[[40.157, 0.883, 7.644], [40.158, 0.883, 7.644]]"
5758968_9_1_void.stl,YES,1,"[-3.229, -6.24, 15.477]","[[-3.432, -6.324, 15.271], [-3.026, -6.156, 15.683]]"
5758968_9_1_void.stl,YES,2,"[2.059, -3.158, 23.238]","[[1.903, -3.329, 22.975], [2.215, -2.987, 23.501]]"
5758968_9_1_void.stl,YES,3,"[4.009, 1.489, 24.158]","[[4.008, 1.489, 24.157], [4.01, 1.49, 24.158]]"
5866985_1_1_void.stl,YES,1,"[12.186, 0.434, 22.159]","[[8.405, -6.296, 15.936], [15.967, 7.163, 28.382]]"
5866985_1_1_void.stl,YES,2,"[16.309, -15.616, 20.709]","[[15.473, -16.114, 19.83], [17.145, -15.119, 21.587]]"
5866985_1_1_void.stl,YES,3,"[-10.012, -0.725, 19.943]","[[-11.71, -4.154, 17.826], [-8.314, 2.705, 22.06]]"
5866985_1_1_void.stl,YES,4,"[9.666, -0.291, 10.015]","[[2.501, -5.082, 7.372], [16.83, 4.501, 12.658]]"
5866985_1_1_void.stl,YES,5,"[-8.719, 4.724, 6.269]","[[-10.121, 3.353, 4.401], [-7.318, 6.096, 8.137]]"
5866985_1_1_void.stl,YES,6,"[1.428, -13.588, 19.759]","[[-4.861, -17.5, 13.125], [7.717, -9.675, 26.392]]"
5885189_5_0_void.stl,NO,,,
5783959_1_1_void.stl,YES,1,"[-2.929, 1.679, 11.112]","[[-2.99, 1.614, 10.922], [-2.872, 1.751, 11.245]]"
5783959_1_1_void.stl,YES,2,"[10.031, 1.857, 10.902]","[[9.853, 1.656, 10.214], [10.246, 2.121, 11.298]]"
5783959_1_1_void.stl,YES,3,"[6.06, 9.03, 11.507]","[[5.955, 8.948, 11.4], [6.165, 9.113, 11.614]]"
5783959_1_1_void.stl,YES,4,"[3.721, 4.055, 8.015]","[[3.72, 4.053, 8.014], [3.722, 4.056, 8.016]]"
5783959_1_1_void.stl,YES,5,"[0.328, 4.85, 1.989]","[[0.282, 4.83, 1.955], [0.374, 4.871, 2.022]]"
5783959_1_1_void.stl,YES,6,"[-3.965, 9.536, 6.128]","[[-3.966, 9.535, 6.128], [-3.965, 9.536, 6.128]]"
5785050_7_1_void.stl,YES,1,"[14.165, -15.486, 2.791]","[[13.597, -15.965, 2.612], [14.732, -15.008, 2.969]]"
5785050_7_1_void.stl,YES,2,"[27.007, 4.989, 4.113]","[[26.948, 4.954, 4.104], [27.067, 5.024, 4.121]]"
5785050_7_1_void.stl,YES,3,"[-14.472, -14.947, 7.818]","[[-14.485, -14.953, 7.818], [-14.459, -14.941, 7.819]]"
5785050_7_1_void.stl,YES,4,"[-24.504, -5.653, 6.759]","[[-24.515, -5.663, 6.756], [-24.492, -5.643, 6.763]]"
5785050_7_0_void.stl,YES,1,"[33.031, 3.662, 5.382]","[[32.734, 3.564, 5.347], [33.328, 3.76, 5.417]]"
