file,has_hidden_void,void_num,center_mass,bounds
5866985_1_1_void.stl,YES,2,"[-16.595, 5.798, 30.474]","[[-16.994, 5.462, 30.001], [-16.195, 6.134, 30.946]]"
5885189_5_0_void.stl,NO,,,
5783959_1_1_void.stl,YES,1,"[-2.929, 1.679, 11.112]","[[-2.99, 1.614, 10.922], [-2.872, 1.751, 11.245]]"
5783959_1_1_void.stl,YES,2,"[10.031, 1.857, 10.902]","[[9.853, 1.656, 10.214], [10.246, 2.121, 11.298]]"
5805749_1_5_void.stl,YES,1,"[25.895, 6.529, 1.736]","[[25.881, 6.512, 1.732], [25.908, 6.545, 1.739]]"
5803369_7_4_void.stl,YES,1,"[-3.795, -14.35, 5.098]","[[-5.256, -18.696, 0.753], [-2.339, -10.002, 9.446]]"
5785050_7_1_void.stl,YES,1,"[24.778, -5.952, 4.904]","[[24.775, -5.952, 4.903], [24.781, -5.951, 4.904]]"
5785050_7_1_void.stl,YES,2,"[20.965, 8.445, 3.717]","[[20.955, 8.434, 3.715], [20.975, 8.457, 3.718]]"
5785050_7_1_void.stl,YES,3,"[19.785, 3.906, 3.615]","[[19.749, 3.889, 3.608], [19.821, 3.923, 3.622]]"
5785050_7_0_void.stl,NO,,,
5856715_2_11_void.stl,NO,,,
5785050_5_13_void.stl,YES,1,"[19.029, 12.486, 9.752]","[[18.966, 12.461, 9.744], [19.092, 12.512, 9.761]]"
5785050_5_13_void.stl,YES,2,"[21.01, 3.164, 17.0]","[[20.969, 3.139, 16.986], [21.051, 3.19, 17.014]]"
5785050_5_13_void.stl,YES,3,"[14.415, 16.387, 0.37]","[[14.387, 16.356, 0.36], [14.442, 16.417, 0.38]]"
5903116_3_2_void.stl,NO,,,
5856715_2_10_void.stl,NO,,,
5903116_3_3_void.stl,NO,,,
5785050_5_12_void.stl,YES,1,"[40.407, -20.915, 27.633]","[[40.392, -20.921, 27.629], [40.422, -20.909, 27.638]]"
5785050_5_12_void.stl,YES,2,"[59.158, -10.199, 3.49]","[[59.154, -10.203, 3.488], [59.161, -10.195, 3.493]]"
5785050_5_12_void.stl,YES,3,"[45.017, -12.362, 27.536]","[[45.015, -12.363, 27.535], [45.018, -12.361, 27.536]]"
5785050_5_12_void.stl,YES,4,"[51.54, -8.102, 28.045]","[[51.529, -8.105, 28.041], [51.552, -8.098, 28.048]]"
5785245_1_9_void.stl,YES,1,"[33.301, 1.305, 4.776]","[[32.969, 1.1, 4.452], [33.632, 1.51, 5.1]]"
5785245_1_9_void.stl,YES,2,"[19.383, 21.809, 23.57]","[[19.372, 21.803, 23.563], [19.393, 21.815, 23.578]]"
5785245_1_9_void.stl,YES,3,"[23.578, 5.791, 4.556]","[[22.085, 4.63, 2.933], [25.071, 6.952, 6.179]]"
5821964_2_2_void.stl,NO,,,
5911816_2_8_void.stl,NO,,,
5885189_4_9_void.stl,YES,1,"[-0.652, 53.124, 4.001]","[[-0.652, 53.12, 4.001], [-0.652, 53.128, 4.002]]"
5842715_1_6_void.stl,YES,1,"[-37.008, 63.568, 2.879]","[[-37.086, 63.525, 2.878], [-36.93, 63.611, 2.881]]"
5842715_1_6_void.stl,YES,2,"[74.377, 41.091, 2.641]","[[74.375, 41.089, 2.641], [74.379, 41.092, 2.641]]"
5842715_1_6_void.stl,YES,3,"[-23.067, 40.51, 2.532]","[[-23.259, 40.401, 2.529], [-22.875, 40.619, 2.536]]"
5785245_1_8_void.stl,YES,1,"[11.316, 1.979, 6.074]","[[11.168, 1.851, 5.987], [11.464, 2.107, 6.161]]"
5885189_4_8_void.stl,YES,1,"[1.79, 52.59, 3.24]","[[1.79, 52.59, 3.24], [1.79, 52.59, 3.24]]"
5885189_4_8_void.stl,YES,2,"[-0.565, 38.793, 0.306]","[[-0.573, 38.713, 0.302], [-0.556, 38.872, 0.309]]"
5842715_1_7_void.stl,YES,1,"[-36.629, 87.146, 1.656]","[[-36.635, 87.139, 1.656], [-36.624, 87.153, 1.656]]"
5842715_1_7_void.stl,YES,2,"[-7.864, -63.511, 2.928]","[[-8.841, -65.041, 2.873], [-6.888, -61.981, 2.982]]"
5842715_1_7_void.stl,YES,3,"[-63.013, -49.353, 2.191]","[[-63.861, -50.252, 2.168], [-62.166, -48.454, 2.214]]"
5842715_1_7_void.stl,YES,4,"[4.114, -50.321, 0.235]","[[-2.199, -55.501, 0.066], [10.427, -45.141, 0.403]]"
5785050_6_8_void.stl,YES,1,"[20.206, -11.576, 15.425]","[[20.2, -11.578, 15.424], [20.212, -11.575, 15.425]]"
5758968_5_2_void.stl,NO,,,
5885189_9_2_void.stl,YES,1,"[2.705, -12.561, 3.653]","[[2.702, -12.569, 3.651], [2.707, -12.554, 3.655]]"
5822295_1_0_void.stl,YES,1,"[33.794, 4.353, 9.295]","[[33.779, 4.339, 9.289], [33.808, 4.368, 9.301]]"
5822295_1_0_void.stl,YES,2,"[36.858, -9.611, 8.668]","[[36.591, -10.042, 8.583], [37.125, -9.179, 8.752]]"
5822295_1_0_void.stl,YES,3,"[38.446, -8.253, 4.642]","[[38.446, -8.253, 4.641], [38.446, -8.252, 4.642]]"
5822295_1_0_void.stl,YES,4,"[23.442, -4.952, 7.61]","[[23.441, -4.953, 7.61], [23.442, -4.951, 7.61]]"
5822295_1_1_void.stl,YES,1,"[38.958, 2.558, 3.955]","[[38.813, 2.408, 3.931], [39.104, 2.708, 3.979]]"
5822295_1_1_void.stl,YES,2,"[28.652, -0.825, 8.077]","[[28.458, -1.044, 8.032], [28.845, -0.606, 8.121]]"
5797392_2_3_void.stl,YES,1,"[1.616, 3.131, 2.606]","[[1.613, 3.129, 2.604], [1.619, 3.132, 2.607]]"
5835595_1_6_void.stl,YES,1,"[44.022, 14.249, 2.269]","[[41.859, 13.832, 1.903], [46.186, 14.667, 2.635]]"
5797392_2_2_void.stl,YES,1,"[11.891, 11.478, 7.811]","[[8.436, 8.861, 4.927], [15.346, 14.094, 10.695]]"
5797392_2_2_void.stl,YES,2,"[6.789, 10.101, 0.575]","[[6.685, 9.937, 0.432], [6.893, 10.265, 0.718]]"
5797392_2_2_void.stl,YES,3,"[15.116, 5.532, 11.928]","[[15.105, 5.51, 11.894], [15.126, 5.555, 11.963]]"
5797392_2_2_void.stl,YES,4,"[12.662, 6.391, 2.391]","[[12.549, 6.335, 2.289], [12.775, 6.446, 2.493]]"
5835595_1_7_void.stl,YES,1,"[69.25, 9.358, 12.556]","[[69.215, 9.347, 12.545], [69.285, 9.37, 12.567]]"
5835595_1_7_void.stl,YES,2,"[-12.706, -10.432, 25.498]","[[-13.507, -10.769, 25.367], [-11.905, -10.096, 25.63]]"
5782067_1_4_void.stl,YES,1,"[9.644, 1.227, 11.238]","[[9.638, 1.217, 11.222], [9.651, 1.236, 11.254]]"
5782067_1_5_void.stl,YES,1,"[7.015, -0.43, 7.029]","[[6.546, -1.276, 6.395], [7.485, 0.417, 7.662]]"
5782067_1_5_void.stl,YES,2,"[9.066, 1.977, 9.194]","[[9.063, 1.974, 9.191], [9.069, 1.981, 9.197]]"
5852998_1_5_void.stl,YES,1,"[8.217, 30.485, 6.233]","[[8.143, 30.39, 6.182], [8.292, 30.58, 6.285]]"
5815969_1_7_void.stl,YES,1,"[18.428, 8.363, 9.876]","[[18.427, 8.361, 9.874], [18.43, 8.365, 9.878]]"
5848270_1_10_void.stl,NO,,,
5815969_1_6_void.stl,NO,,,
5848270_1_11_void.stl,YES,1,"[49.983, 59.372, 8.164]","[[46.893, 58.749, 8.009], [53.073, 59.996, 8.318]]"
5848270_1_11_void.stl,YES,2,"[112.303, 53.651, 6.347]","[[112.162, 53.44, 6.324], [112.444, 53.862, 6.37]]"
5848270_1_11_void.stl,YES,3,"[-128.245, 83.929, 13.639]","[[-130.829, 82.965, 13.425], [-125.661, 84.892, 13.854]]"
5848270_1_11_void.stl,YES,4,"[32.98, 46.621, 26.749]","[[32.435, 46.298, 26.661], [33.525, 46.943, 26.836]]"
5852998_1_4_void.stl,NO,,,
5771614_2_6_void.stl,YES,1,"[23.32, -2.404, 8.911]","[[22.633, -2.513, 8.807], [24.008, -2.295, 9.015]]"
5771614_2_6_void.stl,YES,2,"[19.613, 3.735, 6.133]","[[19.409, 3.705, 6.087], [19.817, 3.766, 6.18]]"
5771614_2_6_void.stl,YES,3,"[27.042, 1.999, 3.561]","[[27.042, 1.999, 3.56], [27.043, 1.999, 3.561]]"
5779197_1_4_void.stl,NO,,,
5838704_1_8_void.stl,NO,,,
5771614_2_7_void.stl,YES,1,"[11.032, -3.299, 7.235]","[[11.001, -3.308, 7.229], [11.064, -3.291, 7.241]]"
5771614_2_7_void.stl,YES,2,"[28.067, 2.748, 4.414]","[[28.02, 2.727, 4.387], [28.115, 2.77, 4.44]]"
5838704_1_9_void.stl,NO,,,
5779197_1_5_void.stl,NO,,,
5805844_1_3_void.stl,NO,,,
5829845_1_3_void.stl,NO,,,
5805844_1_2_void.stl,YES,1,"[175.839, 24.996, 1.145]","[[175.721, 24.943, 1.145], [175.958, 25.049, 1.146]]"
5805844_1_2_void.stl,YES,2,"[18.932, 78.717, 0.822]","[[18.817, 78.688, 0.821], [19.046, 78.746, 0.824]]"
5829845_1_2_void.stl,NO,,,
5819785_1_4_void.stl,NO,,,
5885189_2_14_void.stl,NO,,,
5864029_1_5_void.stl,NO,,,
5758968_13_2_void.stl,NO,,,
5758968_13_3_void.stl,YES,1,"[5.038, -6.235, 0.233]","[[4.954, -6.324, 0.229], [5.122, -6.145, 0.238]]"
5758968_13_3_void.stl,YES,2,"[5.044, 0.92, 0.778]","[[4.322, -0.743, 0.7], [5.767, 2.584, 0.857]]"
5758968_13_3_void.stl,YES,3,"[-3.026, 2.354, 1.08]","[[-3.079, 2.329, 1.078], [-2.972, 2.379, 1.082]]"
5758968_13_3_void.stl,YES,4,"[4.031, 4.611, 0.888]","[[3.987, 4.551, 0.879], [4.075, 4.672, 0.897]]"
5864029_1_4_void.stl,NO,,,
5826735_2_6_void.stl,NO,,,
5775050_1_12_void.stl,YES,1,"[1.403, 0.775, 4.682]","[[1.385, 0.694, 4.629], [1.422, 0.855, 4.735]]"
5775050_1_12_void.stl,YES,2,"[1.308, 1.236, 4.011]","[[1.305, 1.227, 4.001], [1.311, 1.246, 4.022]]"
5775050_1_12_void.stl,YES,3,"[1.804, 10.789, 0.964]","[[1.803, 10.788, 0.963], [1.805, 10.79, 0.964]]"
5775050_1_12_void.stl,YES,4,"[-0.069, 8.683, 4.064]","[[-0.354, 7.591, 3.409], [0.216, 9.776, 4.718]]"
5775050_1_12_void.stl,YES,5,"[1.503, 5.918, 3.686]","[[1.503, 5.917, 3.685], [1.503, 5.918, 3.686]]"
5903116_5_6_void.stl,YES,1,"[-11.094, -13.589, 3.309]","[[-11.801, -16.566, 2.684], [-10.388, -10.612, 3.934]]"
5903116_5_6_void.stl,YES,2,"[9.509, -16.653, 3.884]","[[9.13, -18.141, 3.56], [9.888, -15.165, 4.208]]"
5903116_5_6_void.stl,YES,3,"[3.903, -4.175, 3.72]","[[2.784, -6.238, 3.463], [5.023, -2.113, 3.978]]"
5775050_1_13_void.stl,YES,1,"[0.273, 7.34, 6.185]","[[0.265, 7.316, 6.167], [0.282, 7.363, 6.203]]"
5775050_1_13_void.stl,YES,2,"[0.681, 9.637, 4.274]","[[0.638, 9.41, 4.063], [0.724, 9.864, 4.485]]"
5775050_1_13_void.stl,YES,3,"[0.838, 6.113, 4.497]","[[0.683, 5.751, 4.08], [0.992, 6.475, 4.915]]"
5903116_5_7_void.stl,YES,1,"[7.895, -11.199, 1.247]","[[5.396, -15.479, 0.388], [10.393, -6.919, 2.106]]"
5903116_5_7_void.stl,YES,2,"[7.725, -13.911, 5.726]","[[7.724, -13.912, 5.726], [7.725, -13.911, 5.726]]"
5903116_5_7_void.stl,YES,3,"[15.198, 19.418, 3.064]","[[15.066, 19.091, 2.971], [15.33, 19.744, 3.157]]"
5903116_5_7_void.stl,YES,4,"[-2.499, 24.167, 1.527]","[[-2.918, 23.098, 1.157], [-2.079, 25.236, 1.897]]"
5903116_5_7_void.stl,YES,5,"[5.419, -13.361, 12.994]","[[5.399, -13.451, 12.979], [5.44, -13.271, 13.009]]"
5852984_1_6_void.stl,YES,1,"[-33.183, -3.549, 11.63]","[[-33.194, -3.559, 11.629], [-33.172, -3.539, 11.632]]"
5832367_1_0_void.stl,YES,1,"[-8.783, -2.439, 0.859]","[[-9.083, -2.582, 0.843], [-8.482, -2.296, 0.876]]"
5832367_1_0_void.stl,YES,2,"[8.479, -3.518, 0.291]","[[8.056, -3.764, 0.263], [8.902, -3.271, 0.319]]"
5832367_1_0_void.stl,YES,3,"[-4.725, -4.275, 0.863]","[[-4.735, -4.279, 0.862], [-4.715, -4.271, 0.863]]"
5832367_1_0_void.stl,YES,4,"[8.609, 2.557, 0.451]","[[8.502, 2.518, 0.448], [8.716, 2.596, 0.453]]"
5832367_1_0_void.stl,YES,5,"[-6.236, -3.137, 0.566]","[[-6.236, -3.137, 0.566], [-6.236, -3.136, 0.566]]"
5832367_1_1_void.stl,NO,,,
5872677_1_2_void.stl,YES,1,"[-36.789, 46.63, 2.869]","[[-38.002, 45.061, 2.784], [-35.576, 48.199, 2.954]]"
5852984_1_7_void.stl,YES,1,"[6.212, 23.976, 4.598]","[[6.108, 23.901, 4.577], [6.316, 24.051, 4.618]]"
5848270_1_5_void.stl,YES,1,"[-136.566, 66.578, 9.1]","[[-136.567, 66.577, 9.1], [-136.565, 66.579, 9.1]]"
5848270_1_5_void.stl,YES,2,"[-69.668, 55.754, 17.266]","[[-69.978, 55.593, 17.193], [-69.358, 55.916, 17.339]]"
5848270_1_5_void.stl,YES,3,"[-127.288, 60.538, 10.863]","[[-137.522, 57.303, 9.547], [-117.053, 63.772, 12.178]]"
5848270_1_5_void.stl,YES,4,"[120.915, -2.432, 12.771]","[[120.909, -2.435, 12.769], [120.922, -2.429, 12.772]]"
5876392_1_4_void.stl,NO,,,
5848270_1_4_void.stl,YES,1,"[134.08, -14.805, 4.084]","[[130.818, -16.019, 3.826], [137.342, -13.591, 4.343]]"
5848270_1_4_void.stl,YES,2,"[126.51, -30.428, 7.042]","[[124.753, -31.723, 6.909], [128.267, -29.133, 7.175]]"
5848270_1_4_void.stl,YES,3,"[-12.269, 56.557, 3.813]","[[-12.512, 56.338, 3.786], [-12.026, 56.776, 3.84]]"
5848270_1_4_void.stl,YES,4,"[22.772, 16.594, 15.462]","[[20.69, 15.207, 15.229], [24.853, 17.981, 15.696]]"
5848270_1_4_void.stl,YES,5,"[133.939, 8.15, 11.545]","[[128.529, 6.219, 11.155], [139.348, 10.081, 11.935]]"
5911816_5_4_void.stl,NO,,,
5803369_1_1_void.stl,NO,,,
5803369_1_0_void.stl,NO,,,
5825805_1_1_void.stl,YES,1,"[26.148, 8.795, 1.624]","[[26.123, 8.784, 1.61], [26.172, 8.805, 1.637]]"
5825805_1_1_void.stl,YES,2,"[4.326, -9.212, 1.507]","[[4.314, -9.215, 1.5], [4.338, -9.209, 1.513]]"
5903116_9_4_void.stl,YES,1,"[-9.679, 10.194, 32.508]","[[-10.305, 9.916, 31.947], [-9.054, 10.472, 33.07]]"
5903116_9_4_void.stl,YES,2,"[-29.006, -3.301, 42.792]","[[-29.007, -3.301, 42.792], [-29.006, -3.301, 42.792]]"
5903116_9_4_void.stl,YES,3,"[2.444, 12.19, 38.492]","[[2.443, 12.19, 38.492], [2.444, 12.19, 38.493]]"
5785050_1_5_void.stl,YES,1,"[-10.094, -1.59, 20.639]","[[-10.321, -1.718, 20.436], [-9.866, -1.461, 20.841]]"
5785050_1_5_void.stl,YES,2,"[13.867, -2.823, 11.815]","[[13.543, -3.148, 11.138], [14.191, -2.498, 12.493]]"
5785050_1_5_void.stl,YES,3,"[-2.717, -7.773, 28.376]","[[-2.734, -7.787, 28.35], [-2.699, -7.76, 28.402]]"
5785050_1_5_void.stl,YES,4,"[-5.237, 2.565, 36.836]","[[-5.239, 2.565, 36.834], [-5.235, 2.566, 36.837]]"
5785050_1_5_void.stl,YES,5,"[5.164, 3.093, 30.33]","[[3.878, 1.151, 29.023], [6.449, 5.035, 31.638]]"
5823799_2_3_void.stl,YES,1,"[146.505, 57.137, 0.703]","[[146.504, 57.137, 0.703], [146.505, 57.137, 0.703]]"
5825805_1_0_void.stl,YES,1,"[5.68, -3.959, 0.61]","[[5.656, -3.967, 0.597], [5.703, -3.952, 0.624]]"
5825805_1_0_void.stl,YES,2,"[-5.157, 2.101, 1.909]","[[-5.21, 2.067, 1.839], [-5.103, 2.134, 1.98]]"
5823799_2_2_void.stl,NO,,,
5903116_9_5_void.stl,NO,,,
5785050_1_4_void.stl,YES,1,"[7.767, 4.501, 9.314]","[[7.744, 4.463, 9.277], [7.791, 4.54, 9.351]]"
5785050_1_4_void.stl,YES,2,"[-2.324, 1.035, 4.34]","[[-3.102, 0.442, 3.556], [-1.545, 1.628, 5.124]]"
5785050_1_4_void.stl,YES,3,"[9.275, -5.812, 10.171]","[[6.827, -7.6, 8.611], [11.722, -4.024, 11.732]]"
5785050_1_4_void.stl,YES,4,"[-10.997, -2.562, 15.782]","[[-11.201, -2.723, 15.631], [-10.792, -2.401, 15.933]]"
5797055_1_3_void.stl,YES,1,"[40.521, 3.596, 165.984]","[[36.658, 3.353, 155.317], [44.383, 3.838, 176.652]]"
5842342_1_5_void.stl,YES,1,"[2.144, 2.177, 11.187]","[[1.787, 2.066, 10.97], [2.502, 2.288, 11.404]]"
5835992_2_5_void.stl,NO,,,
5858994_1_6_void.stl,NO,,,
5835992_2_4_void.stl,NO,,,
5842342_1_4_void.stl,YES,1,"[6.482, -0.356, 6.982]","[[5.317, -1.098, 4.103], [7.647, 0.386, 9.861]]"
5842342_1_4_void.stl,YES,2,"[-4.637, -1.73, 12.427]","[[-4.814, -1.769, 12.274], [-4.459, -1.691, 12.58]]"
5842342_1_4_void.stl,YES,3,"[5.6, 4.572, 26.866]","[[4.232, 4.395, 25.482], [6.968, 4.749, 28.25]]"
5842342_1_4_void.stl,YES,4,"[7.0, 4.195, 5.948]","[[6.812, 4.142, 5.868], [7.187, 4.247, 6.029]]"
5858994_1_7_void.stl,NO,,,
5797055_1_2_void.stl,YES,1,"[-29.56, 2.199, 133.185]","[[-29.986, 2.175, 131.8], [-29.133, 2.223, 134.569]]"
5797055_1_2_void.stl,YES,2,"[-31.988, 5.904, 173.242]","[[-32.586, 5.856, 170.449], [-31.39, 5.952, 176.035]]"
5797055_1_2_void.stl,YES,3,"[35.177, 3.961, 113.977]","[[35.143, 3.959, 113.899], [35.212, 3.964, 114.054]]"
5799425_5_10_void.stl,YES,1,"[0.258, 7.851, 2.717]","[[0.257, 7.849, 2.716], [0.259, 7.854, 2.718]]"
5806465_1_2_void.stl,YES,1,"[57.123, 7.146, 0.45]","[[57.115, 7.134, 0.45], [57.132, 7.159, 0.45]]"
5806465_1_2_void.stl,YES,2,"[46.287, -27.996, 0.706]","[[46.287, -27.996, 0.706], [46.287, -27.995, 0.706]]"
5806465_1_2_void.stl,YES,3,"[55.231, -9.267, 0.451]","[[54.685, -10.17, 0.446], [55.776, -8.364, 0.457]]"
5763731_1_0_void.stl,NO,,,
5806465_1_3_void.stl,YES,1,"[54.94, -23.169, 0.425]","[[54.597, -23.532, 0.416], [55.283, -22.806, 0.433]]"
5763731_1_1_void.stl,NO,,,
5838700_1_6_void.stl,NO,,,
5840852_1_3_void.stl,NO,,,
5821942_1_9_void.stl,NO,,,
5568839_1_12_void.stl,NO,,,
5840852_1_2_void.stl,NO,,,
5821942_1_8_void.stl,NO,,,
5789969_1_4_void.stl,YES,1,"[-16.243, 29.84, 4.22]","[[-16.25, 29.832, 4.203], [-16.236, 29.848, 4.237]]"
5758968_15_6_void.stl,YES,1,"[62.943, -38.458, 5.235]","[[62.727, -38.647, 5.2], [63.158, -38.269, 5.271]]"
5758968_15_7_void.stl,NO,,,
5789969_1_5_void.stl,YES,1,"[12.353, 27.842, 1.831]","[[11.712, 27.68, 1.235], [12.995, 28.005, 2.427]]"
5846172_1_1_void.stl,YES,1,"[4.391, 101.675, 48.662]","[[4.263, 101.429, 48.477], [4.519, 101.921, 48.847]]"
5857441_1_2_void.stl,YES,1,"[-14.501, 2.402, 1.76]","[[-14.507, 2.393, 1.759], [-14.495, 2.411, 1.761]]"
5857441_1_2_void.stl,YES,2,"[-9.034, -5.797, 0.121]","[[-9.036, -5.799, 0.12], [-9.032, -5.795, 0.121]]"
5857441_1_3_void.stl,YES,1,"[11.694, 2.392, 0.126]","[[11.612, 2.348, 0.114], [11.776, 2.436, 0.137]]"
5857441_1_3_void.stl,YES,2,"[-1.126, 0.375, 0.262]","[[-1.127, 0.374, 0.262], [-1.126, 0.375, 0.262]]"
5846172_1_0_void.stl,NO,,,
5821387_1_12_void.stl,NO,,,
5862256_1_13_void.stl,NO,,,
5769537_1_2_void.stl,NO,,,
5862256_1_12_void.stl,NO,,,
5771406_3_2_void.stl,NO,,,
5771406_3_3_void.stl,NO,,,
5887493_1_8_void.stl,YES,1,"[11.377, -2.398, 11.354]","[[11.376, -2.399, 11.353], [11.378, -2.397, 11.356]]"
5887493_1_8_void.stl,YES,2,"[-4.887, -2.635, 23.816]","[[-4.887, -2.635, 23.816], [-4.886, -2.635, 23.816]]"
5887493_1_8_void.stl,YES,3,"[-8.533, -2.954, 20.5]","[[-8.551, -2.96, 20.468], [-8.516, -2.948, 20.531]]"
5887493_1_8_void.stl,YES,4,"[11.786, 2.601, 15.378]","[[11.786, 2.601, 15.377], [11.786, 2.601, 15.378]]"
5771254_1_5_void.stl,NO,,,
5771254_1_4_void.stl,NO,,,
5887493_1_9_void.stl,YES,1,"[-5.633, 0.143, 22.947]","[[-5.634, 0.143, 22.947], [-5.633, 0.143, 22.948]]"
5887493_1_9_void.stl,YES,2,"[10.905, 0.288, 12.484]","[[10.904, 0.288, 12.484], [10.905, 0.288, 12.484]]"
5887493_1_9_void.stl,YES,3,"[7.645, 0.159, 4.38]","[[7.52, 0.14, 4.258], [7.77, 0.178, 4.502]]"
5709416_5_12_void.stl,YES,1,"[16.334, 5.037, 26.473]","[[16.333, 5.036, 26.473], [16.334, 5.037, 26.474]]"
5709416_5_13_void.stl,YES,1,"[24.068, 26.878, 43.302]","[[24.025, 26.857, 43.267], [24.112, 26.899, 43.337]]"
5771278_1_6_void.stl,YES,1,"[30.203, 13.638, 0.137]","[[30.184, 13.628, 0.135], [30.222, 13.648, 0.14]]"
5771278_1_6_void.stl,YES,2,"[25.158, 6.384, 0.502]","[[25.037, 6.326, 0.484], [25.28, 6.442, 0.521]]"
5771278_1_7_void.stl,YES,1,"[12.288, 21.547, 3.006]","[[12.288, 21.546, 3.006], [12.288, 21.547, 3.006]]"
5846172_2_5_void.stl,YES,1,"[19.782, 19.367, 7.661]","[[19.782, 19.367, 7.661], [19.782, 19.367, 7.661]]"
5846172_2_5_void.stl,YES,2,"[26.508, 24.506, 3.388]","[[26.503, 24.501, 3.383], [26.513, 24.511, 3.394]]"
5846172_2_5_void.stl,YES,3,"[18.152, 22.82, 13.172]","[[17.97, 22.665, 12.962], [18.333, 22.975, 13.382]]"
5903116_9_10_void.stl,YES,1,"[5.748, 8.948, 26.51]","[[4.527, 8.567, 25.752], [6.97, 9.328, 27.269]]"
5903116_9_10_void.stl,YES,2,"[21.424, -5.074, 6.021]","[[21.416, -5.081, 6.008], [21.433, -5.067, 6.034]]"
5903116_9_10_void.stl,YES,3,"[6.893, -5.604, 7.28]","[[6.8, -5.676, 7.19], [6.985, -5.532, 7.371]]"
5857991_1_9_void.stl,NO,,,
5874516_1_6_void.stl,YES,1,"[2.134, 0.964, 1.662]","[[2.124, 0.958, 1.659], [2.144, 0.971, 1.665]]"
5874516_1_6_void.stl,YES,2,"[-0.936, -2.113, 0.836]","[[-0.972, -2.142, 0.831], [-0.9, -2.083, 0.841]]"
5874516_1_6_void.stl,YES,3,"[-0.079, -2.548, 1.556]","[[-0.079, -2.548, 1.556], [-0.079, -2.548, 1.556]]"
5857991_1_8_void.stl,NO,,,
5846172_2_4_void.stl,YES,1,"[6.133, 10.441, 5.265]","[[6.133, 10.44, 5.265], [6.134, 10.441, 5.266]]"
5846172_2_4_void.stl,YES,2,"[27.982, 1.898, 6.936]","[[26.197, 0.711, 3.018], [29.767, 3.085, 10.855]]"
5874516_1_7_void.stl,NO,,,
5840852_2_7_void.stl,YES,1,"[0.6, 13.702, 1.659]","[[0.503, 13.592, 1.604], [0.697, 13.812, 1.714]]"
5840852_2_7_void.stl,YES,2,"[-0.418, 19.258, 19.631]","[[-0.426, 19.244, 19.625], [-0.41, 19.273, 19.637]]"
5856715_2_6_void.stl,NO,,,
5840852_2_6_void.stl,YES,1,"[0.083, 12.997, 18.887]","[[0.08, 12.993, 18.886], [0.087, 13.0, 18.888]]"
5840852_2_6_void.stl,YES,2,"[-0.04, 29.813, 7.206]","[[-0.801, 29.129, 6.927], [0.72, 30.498, 7.484]]"
5856715_2_7_void.stl,NO,,,
5873277_1_3_void.stl,NO,,,
5840784_3_3_void.stl,YES,1,"[60.094, 9.052, 93.526]","[[37.147, 4.909, 75.662], [83.041, 13.194, 111.39]]"
5840784_3_3_void.stl,YES,2,"[109.91, 20.267, 10.286]","[[109.908, 20.267, 10.285], [109.913, 20.267, 10.288]]"
5840784_3_3_void.stl,YES,3,"[117.127, 5.37, 104.901]","[[112.146, 4.385, 101.279], [122.108, 6.355, 108.522]]"
5844796_1_7_void.stl,NO,,,
5882023_1_8_void.stl,NO,,,
5840784_3_2_void.stl,YES,1,"[6.297, 1.901, 6.692]","[[6.256, 1.892, 6.667], [6.338, 1.909, 6.717]]"
5840784_3_2_void.stl,YES,2,"[138.937, 17.607, 23.637]","[[138.921, 17.603, 23.624], [138.954, 17.611, 23.65]]"
5840784_3_2_void.stl,YES,3,"[140.36, 7.497, 117.659]","[[140.188, 7.441, 117.475], [140.532, 7.554, 117.843]]"
5840784_3_2_void.stl,YES,4,"[61.225, 5.41, 17.751]","[[61.187, 5.403, 17.728], [61.263, 5.417, 17.775]]"
5873277_1_2_void.stl,NO,,,
5844796_1_6_void.stl,NO,,,
5882023_1_9_void.stl,NO,,,
5773128_1_0_void.stl,NO,,,
5799425_5_0_void.stl,YES,1,"[0.206, 7.518, 2.972]","[[0.134, 7.479, 2.952], [0.279, 7.556, 2.992]]"
5799425_5_0_void.stl,YES,2,"[-0.273, 0.16, 0.057]","[[-0.273, 0.16, 0.057], [-0.273, 0.16, 0.057]]"
5799425_5_0_void.stl,YES,3,"[0.138, 6.773, 2.982]","[[0.135, 6.767, 2.98], [0.141, 6.779, 2.983]]"
5800327_3_7_void.stl,YES,1,"[-2.413, 2.927, 15.584]","[[-2.55, 2.826, 15.404], [-2.276, 3.027, 15.764]]"
5806465_2_6_void.stl,NO,,,
5887493_1_12_void.stl,YES,1,"[11.248, 2.959, 9.411]","[[11.247, 2.959, 9.411], [11.248, 2.959, 9.412]]"
5887493_1_12_void.stl,YES,2,"[-1.473, -2.837, 0.393]","[[-1.503, -2.844, 0.362], [-1.443, -2.83, 0.423]]"
5887493_1_12_void.stl,YES,3,"[-11.169, 3.362, 9.175]","[[-11.169, 3.362, 9.175], [-11.169, 3.362, 9.176]]"
5799425_5_1_void.stl,NO,,,
5806465_2_7_void.stl,NO,,,
5800327_3_6_void.stl,NO,,,
5765487_4_9_void.stl,NO,,,
5837782_1_0_void.stl,YES,1,"[29.279, -0.811, 1.756]","[[29.262, -0.827, 1.755], [29.295, -0.795, 1.757]]"
5830102_1_2_void.stl,YES,1,"[-43.22, -25.383, 32.084]","[[-43.37, -25.472, 32.046], [-43.069, -25.294, 32.122]]"
